key_resp.keys,key_resp.corr,present_segment.thisRepN,present_segment.thisTrialN,present_segment.thisN,present_segment.thisIndex,present_segment.ran,pictures,answer,clock,segment,participant,key_resp.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,compare_segment.thisRepN,compare_segment.thisTrialN,compare_segment.thisN,compare_segment.thisIndex,compare_segment.ran,item_a,item_b,clock_conditions.thisRepN,clock_conditions.thisTrialN,clock_conditions.thisN,clock_conditions.thisIndex,clock_conditions.ran,present,compare,noclock_present.thisRepN,noclock_present.thisTrialN,noclock_present.thisN,noclock_present.thisIndex,noclock_present.ran,noclock_compare.thisRepN,noclock_compare.thisTrialN,noclock_compare.thisN,noclock_compare.thisIndex,noclock_compare.ran,noclock_conditions.thisRepN,noclock_conditions.thisTrialN,noclock_conditions.thisN,noclock_conditions.thisIndex,noclock_conditions.ran
0.0,1.0,0.0,8.0,8.0,8.0,1.0,rocket_02s.jpg,0.0,clock_7_4.png,2.0,67,0.44672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,9.0,9.0,9.0,1.0,spacesuit_02s.jpg,0.0,clock_7_5.png,2.0,67,0.461555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,10.0,10.0,10.0,1.0,quesadilla_07s.jpg,0.0,clock_7_6.png,2.0,67,0.53251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,11.0,11.0,11.0,1.0,punch1_10s.jpg,0.0,clock_7_7.png,2.0,67,0.4124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,12.0,12.0,12.0,1.0,swimming_pool_17s.jpg,0.0,clock_5_1.png,3.0,67,0.51431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,13.0,13.0,13.0,1.0,espresso_01b.jpg,0.0,clock_5_2.png,3.0,67,0.72059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,14.0,14.0,14.0,1.0,torch_02s.jpg,0.0,clock_5_3.png,3.0,67,0.78928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,15.0,15.0,15.0,1.0,spacesuit_02s.jpg,0.0,clock_5_4.png,3.0,67,0.298375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,16.0,16.0,16.0,1.0,pipe1_10s.jpg,0.0,clock_5_5.png,3.0,67,0.83316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,17.0,17.0,17.0,1.0,hummingbird_05s.jpg,0.0,clock_6_1.png,4.0,67,0.398195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,18.0,18.0,18.0,1.0,scooter.jpg,0.0,clock_6_2.png,4.0,67,0.614235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,19.0,19.0,19.0,1.0,sunglasses_11s.jpg,0.0,clock_6_3.png,4.0,67,0.698555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,20.0,20.0,20.0,1.0,hummingbird_05s.jpg,1.0,clock_6_4.png,4.0,67,0.593635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,21.0,21.0,21.0,1.0,ice-cream_cone_06s.jpg,0.0,clock_6_5.png,4.0,67,0.535015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,22.0,22.0,22.0,1.0,ink_08s.jpg,0.0,clock_6_6.png,4.0,67,0.56169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,23.0,23.0,23.0,1.0,butter_14s.jpg,0.0,clock_6_1.png,5.0,67,0.52385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,24.0,24.0,24.0,1.0,ink_08s.jpg,0.0,clock_6_2.png,5.0,67,0.535855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,25.0,25.0,25.0,1.0,foam_03s.jpg,0.0,clock_6_3.png,5.0,67,0.478875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,26.0,26.0,26.0,1.0,lava_02s.jpg,0.0,clock_6_4.png,5.0,67,0.52801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,27.0,27.0,27.0,1.0,rudder_02s.jpg,0.0,clock_6_5.png,5.0,67,1.283405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,28.0,28.0,28.0,1.0,tab_09s.jpg,0.0,clock_6_6.png,5.0,67,0.852655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,lemonade_04s.jpg,0.0,clock_7_1.png,6.0,67,0.392845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,30.0,30.0,30.0,1.0,lollipop_08s.jpg,0.0,clock_7_2.png,6.0,67,0.60801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,31.0,31.0,31.0,1.0,teabag_12s.jpg,0.0,clock_7_3.png,6.0,67,0.488795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,sunglasses_11s.jpg,0.0,clock_7_4.png,6.0,67,0.429655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,33.0,33.0,33.0,1.0,lemonade_04s.jpg,1.0,clock_7_5.png,6.0,67,1.6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,fire_pit_10s.jpg,0.0,clock_7_6.png,6.0,67,0.645585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,35.0,35.0,35.0,1.0,crayon_09s.jpg,0.0,clock_7_7.png,6.0,67,0.41473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,0.0,1.0,2.35017,0.0,0.0,0.0,0.0,1.0,quad_04s.jpg,turtleneck_11s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.47239,0.0,1.0,1.0,1.0,1.0,umbrella_15s.jpg,inhaler_01b.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.233115,0.0,2.0,2.0,2.0,1.0,quesadilla_07s.jpg,espresso_01b.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.50001,0.0,3.0,3.0,3.0,1.0,scooter.jpg,ice-cream_cone_06s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.438365,0.0,4.0,4.0,4.0,1.0,butter_14s.jpg,lava_02s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.078295,0.0,5.0,5.0,5.0,1.0,rocket_02s.jpg,punch1_10s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,67,,,,,,,,,,,,0.0,3.0,3.0,3.0,1.0,clock_present_4_16.xlsx,clock_compare_task_4_16.xlsx,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,clover_04s.jpg,0.0,clock_6_1.png,1.0,67,1.00132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,kayak_08s.jpg,0.0,clock_6_2.png,1.0,67,0.317805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,2.0,2.0,2.0,1.0,toothpaste_12s.jpg,0.0,clock_6_3.png,1.0,67,0.380745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,3.0,3.0,3.0,1.0,kayak_08s.jpg,1.0,clock_6_4.png,1.0,67,0.397735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,4.0,4.0,4.0,1.0,clover_04s.jpg,1.0,clock_6_5.png,1.0,67,1.414045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,5.0,5.0,5.0,1.0,bonsai_07s.jpg,0.0,clock_6_6.png,1.0,67,0.5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,6.0,6.0,6.0,1.0,comic_book_02s.jpg,0.0,clock_5_1.png,2.0,67,0.38818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,7.0,7.0,7.0,1.0,penlight_12s.jpg,0.0,clock_5_2.png,2.0,67,0.379135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,8.0,8.0,8.0,1.0,emerald_02s.jpg,0.0,clock_5_3.png,2.0,67,0.38243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,9.0,9.0,9.0,1.0,mussel_11s.jpg,0.0,clock_5_4.png,2.0,67,0.402235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,10.0,10.0,10.0,1.0,rock_08s.jpg,0.0,clock_5_5.png,2.0,67,0.29438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,11.0,11.0,11.0,1.0,toilet_paper_12s.jpg,0.0,clock_6_1.png,3.0,67,0.321215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,12.0,12.0,12.0,1.0,microwave_02s.jpg,0.0,clock_6_2.png,3.0,67,0.394155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,13.0,13.0,13.0,1.0,toilet_paper_12s.jpg,1.0,clock_6_3.png,3.0,67,2.413515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,14.0,14.0,14.0,1.0,mattress_01s.jpg,0.0,clock_6_4.png,3.0,67,0.2958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,15.0,15.0,15.0,1.0,cushion_08s.jpg,0.0,clock_6_5.png,3.0,67,0.361035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,16.0,16.0,16.0,1.0,rhinoceros_02s.jpg,0.0,clock_6_6.png,3.0,67,0.370505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,17.0,17.0,17.0,1.0,latte_06s.jpg,0.0,clock_5_1.png,4.0,67,0.653775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,18.0,18.0,18.0,1.0,projector_08s.jpg,0.0,clock_5_2.png,4.0,67,1.897245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,19.0,19.0,19.0,1.0,rollerskate_03s.jpg,0.0,clock_5_3.png,4.0,67,0.315575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,20.0,20.0,20.0,1.0,latte_06s.jpg,1.0,clock_5_4.png,4.0,67,0.330515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,21.0,21.0,21.0,1.0,pincushion_10s.jpg,0.0,clock_5_5.png,4.0,67,0.322395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,22.0,22.0,22.0,1.0,tuba_12s.jpg,0.0,clock_7_1.png,5.0,67,0.53441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,23.0,23.0,23.0,1.0,cucumber_07s.jpg,0.0,clock_7_2.png,5.0,67,0.465625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,24.0,24.0,24.0,1.0,treasure_08s.jpg,0.0,clock_7_3.png,5.0,67,0.34119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,25.0,25.0,25.0,1.0,cucumber_07s.jpg,1.0,clock_7_4.png,5.0,67,2.300155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,26.0,26.0,26.0,1.0,razor_12s.jpg,0.0,clock_7_5.png,5.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,27.0,27.0,27.0,1.0,sunflower_17s.jpg,0.0,clock_7_6.png,5.0,67,0.6546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,28.0,28.0,28.0,1.0,basket_05s.jpg,0.0,clock_7_7.png,5.0,67,1.72365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,breadstick_08s.jpg,0.0,clock_7_1.png,6.0,67,0.4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,30.0,30.0,30.0,1.0,breadstick_08s.jpg,1.0,clock_7_2.png,6.0,67,0.719355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,31.0,31.0,31.0,1.0,breadstick_08s.jpg,1.0,clock_7_3.png,6.0,67,1.32233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,gingerbread_man_03s.jpg,0.0,clock_7_4.png,6.0,67,0.44701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,33.0,33.0,33.0,1.0,laser_pointer_02s.jpg,0.0,clock_7_5.png,6.0,67,0.64975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,marshmallow_08s.jpg,0.0,clock_7_6.png,6.0,67,0.63298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,35.0,35.0,35.0,1.0,breadstick_08s.jpg,1.0,clock_7_7.png,6.0,67,1.563345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,2.07213,0.0,0.0,0.0,0.0,1.0,rhinoceros_02s.jpg,rollerskate_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,1.0,0.0,1.20549,0.0,1.0,1.0,1.0,1.0,emerald_02s.jpg,bonsai_07s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,1.0,0.0,1.002825,0.0,2.0,2.0,2.0,1.0,microwave_02s.jpg,mussel_11s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,1.0,0.0,1.21868,0.0,3.0,3.0,3.0,1.0,rock_08s.jpg,penlight_12s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.09007,0.0,4.0,4.0,4.0,1.0,treasure_08s.jpg,sunflower_17s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.08835,0.0,5.0,5.0,5.0,1.0,projector_08s.jpg,pincushion_10s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,67,,,,,,,,,,,,0.0,4.0,4.0,4.0,1.0,clock_present_5_16.xlsx,clock_compare_task_5_16.xlsx,,,,,,,,,,,,,,,
0.0,1.0,0.0,0.0,0.0,0.0,1.0,buoy_04s.jpg,0.0,clock_5_1.png,1.0,67,0.869285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,1.0,1.0,1.0,1.0,punch2_09s.jpg,0.0,clock_5_2.png,1.0,67,0.333875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,2.0,2.0,2.0,1.0,rosary_03s.jpg,0.0,clock_5_3.png,1.0,67,0.342905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,3.0,3.0,3.0,1.0,toad_09s.jpg,0.0,clock_5_4.png,1.0,67,0.435125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,4.0,4.0,4.0,1.0,lab_coat_11s.jpg,0.0,clock_5_5.png,1.0,67,0.41555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,5.0,5.0,5.0,1.0,swing_set_15s.jpg,0.0,clock_5_1.png,2.0,67,0.885085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,6.0,6.0,6.0,1.0,swing_set_15s.jpg,1.0,clock_5_2.png,2.0,67,1.84073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,7.0,7.0,7.0,1.0,swing_set_15s.jpg,1.0,clock_5_3.png,2.0,67,1.254145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,8.0,8.0,8.0,1.0,swing_set_15s.jpg,1.0,clock_5_4.png,2.0,67,0.39751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,9.0,9.0,9.0,1.0,tennis_ball_06s.jpg,0.0,clock_5_5.png,2.0,67,0.48027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,10.0,10.0,10.0,1.0,powder_07s.jpg,0.0,clock_6_1.png,3.0,67,0.610985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,11.0,11.0,11.0,1.0,tattoo_14s.jpg,0.0,clock_6_2.png,3.0,67,1.70072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,12.0,12.0,12.0,1.0,cape_11s.jpg,0.0,clock_6_3.png,3.0,67,1.93149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,13.0,13.0,13.0,1.0,turnstile_08s.jpg,0.0,clock_6_4.png,3.0,67,0.59292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,14.0,14.0,14.0,1.0,cape_11s.jpg,1.0,clock_6_5.png,3.0,67,1.36451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,15.0,15.0,15.0,1.0,loveseat_08s.jpg,0.0,clock_6_6.png,3.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,16.0,16.0,16.0,1.0,swan_11s.jpg,0.0,clock_6_1.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,17.0,17.0,17.0,1.0,totem_pole_05s.jpg,0.0,clock_6_2.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,18.0,18.0,18.0,1.0,lip_gloss_06s.jpg,0.0,clock_6_3.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,19.0,19.0,19.0,1.0,toad_09s.jpg,0.0,clock_6_4.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,20.0,20.0,20.0,1.0,ring_03s.jpg,0.0,clock_6_5.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,21.0,21.0,21.0,1.0,powder_07s.jpg,0.0,clock_6_6.png,4.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,22.0,22.0,22.0,1.0,taxi_15s.jpg,0.0,clock_7_1.png,5.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,23.0,23.0,23.0,1.0,taxi_15s.jpg,1.0,clock_7_2.png,5.0,67,2.33185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,24.0,24.0,24.0,1.0,gazelle_10s.jpg,0.0,clock_7_3.png,5.0,67,2.070635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,0.0,25.0,25.0,25.0,1.0,thumbtack_14s.jpg,0.0,clock_7_4.png,5.0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,26.0,26.0,26.0,1.0,hyena_16s.jpg,0.0,clock_7_5.png,5.0,67,0.655995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,27.0,27.0,27.0,1.0,badge_03s.jpg,0.0,clock_7_6.png,5.0,67,1.079445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,28.0,28.0,28.0,1.0,blazer_02s.jpg,0.0,clock_7_7.png,5.0,67,0.533375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,29.0,29.0,29.0,1.0,blowfish_03s.jpg,0.0,clock_7_1.png,6.0,67,0.53162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,30.0,30.0,30.0,1.0,licorice_06s.jpg,0.0,clock_7_2.png,6.0,67,0.423195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,31.0,31.0,31.0,1.0,checkbook_11s.jpg,0.0,clock_7_3.png,6.0,67,0.448245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,32.0,32.0,32.0,1.0,reindeer_08s.jpg,0.0,clock_7_4.png,6.0,67,0.510725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,33.0,33.0,33.0,1.0,doily_13s.jpg,0.0,clock_7_5.png,6.0,67,0.57631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,34.0,34.0,34.0,1.0,possum_09s.jpg,0.0,clock_7_6.png,6.0,67,0.388775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,0.0,35.0,35.0,35.0,1.0,keyboard_05s.jpg,0.0,clock_7_7.png,6.0,67,1.228875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,0.0,0.0,2.219795,0.0,0.0,0.0,0.0,1.0,turnstile_08s.jpg,swan_11s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.62382,0.0,1.0,1.0,1.0,1.0,loveseat_08s.jpg,lip_gloss_06s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.0,,,67,,1.0,1.0,1.316595,0.0,2.0,2.0,2.0,1.0,hyena_16s.jpg,blowfish_03s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,0.0,1.0,1.32855,0.0,3.0,3.0,3.0,1.0,lab_coat_11s.jpg,punch2_09s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,0.0,1.0,1.594665,0.0,4.0,4.0,4.0,1.0,ring_03s.jpg,totem_pole_05s.jpg,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.0,,,67,,0.0,1.0,1.545375,0.0,5.0,5.0,5.0,1.0,keyboard_05s.jpg,reindeer_08s.jpg,,,,,,,,,,,,,,,,,,,,,,
,0.0,,,,,,tube_top_03s.jpg,0.0,clockno_up.jpg,1.0,67,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
1.0,1.0,,,,,,tube_top_03s.jpg,1.0,clockno_default.jpg,1.0,67,1.76239,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,piggy_bank_02s.jpg,0.0,clockno_default.jpg,1.0,67,0.85155,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,2.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,peach_04s.jpg,0.0,clockno_default.jpg,1.0,67,0.594755,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,petri_dish_12s.jpg,0.0,clockno_default.jpg,1.0,67,0.56744,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,4.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,memory_stick_11s.jpg,0.0,clockno_default.jpg,1.0,67,0.701855,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,5.0,1.0,,,,,,,,,,
0.0,0.0,,,,,,piggy_bank_02s.jpg,1.0,clockno_default.jpg,1.0,67,0.543265,,,,,,,,,,,,,,,,,,0.0,6.0,6.0,6.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,tweezers_03s.jpg,0.0,clockno_up.jpg,2.0,67,1.07949,,,,,,,,,,,,,,,,,,0.0,7.0,7.0,7.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,coffee_filter_10s.jpg,0.0,clockno_default.jpg,2.0,67,0.62182,,,,,,,,,,,,,,,,,,0.0,8.0,8.0,8.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,tambourine_06s.jpg,0.0,clockno_default.jpg,2.0,67,0.43059,,,,,,,,,,,,,,,,,,0.0,9.0,9.0,9.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,ukulele_02s.jpg,0.0,clockno_default.jpg,2.0,67,0.80234,,,,,,,,,,,,,,,,,,0.0,10.0,10.0,10.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,towel_rack_04s.jpg,0.0,clockno_default.jpg,2.0,67,0.43311,,,,,,,,,,,,,,,,,,0.0,11.0,11.0,11.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,ravioli_08s.jpg,0.0,clockno_up.jpg,3.0,67,0.414765,,,,,,,,,,,,,,,,,,0.0,12.0,12.0,12.0,1.0,,,,,,,,,,
1.0,1.0,,,,,,ravioli_08s.jpg,1.0,clockno_default.jpg,3.0,67,1.94644,,,,,,,,,,,,,,,,,,0.0,13.0,13.0,13.0,1.0,,,,,,,,,,
,0.0,,,,,,peanut_butter_08s.jpg,0.0,clockno_default.jpg,3.0,67,,,,,,,,,,,,,,,,,,,0.0,14.0,14.0,14.0,1.0,,,,,,,,,,
,0.0,,,,,,sledgehammer_03s.jpg,0.0,clockno_default.jpg,3.0,67,,,,,,,,,,,,,,,,,,,0.0,15.0,15.0,15.0,1.0,,,,,,,,,,
,0.0,,,,,,syringe_02s.jpg,0.0,clockno_default.jpg,3.0,67,,,,,,,,,,,,,,,,,,,0.0,16.0,16.0,16.0,1.0,,,,,,,,,,
,0.0,,,,,,quilt_03s.jpg,0.0,clockno_default.jpg,3.0,67,,,,,,,,,,,,,,,,,,,0.0,17.0,17.0,17.0,1.0,,,,,,,,,,
1.0,1.0,,,,,,syringe_02s.jpg,1.0,clockno_default.jpg,3.0,67,1.28098,,,,,,,,,,,,,,,,,,0.0,18.0,18.0,18.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,radiator_05s.jpg,0.0,clockno_up.jpg,4.0,67,1.132465,,,,,,,,,,,,,,,,,,0.0,19.0,19.0,19.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,jelly_bean_06s.jpg,0.0,clockno_default.jpg,4.0,67,1.365755,,,,,,,,,,,,,,,,,,0.0,20.0,20.0,20.0,1.0,,,,,,,,,,
0.0,1.0,,,,,,top_hat_11s.jpg,0.0,clockno_default.jpg,4.0,67,0.66288,,,,,,,,,,,,,,,,,,0.0,21.0,21.0,21.0,1.0,,,,,,,,,,
